fileName,meta_tags,meta_keywords,max_keyword_length,min_keyword_length,descriptor_words,words_alt_images,avgNoOfWordsInLink,total_links,image_links,total_images,alt_images,div,paragraphs,tables,total_headings,link_headings,class
answer_the_phone_0.html,30,0,0,0,1,210,4.238636363636365,88,17,18,16,162,7,0,3,0,partially descriptive
answer_the_phone_1.html,27,0,0,0,1,388,2.5653710247349903,283,65,100,85,752,69,0,16,0,descriptive
answer_the_phone_10.html,27,0,0,0,1,527,2.955056179775269,267,76,124,103,892,97,0,17,0,descriptive
answer_the_phone_100.html,4,0,0,0,1,8,1.7631578947368414,76,1,2,2,11,4,0,5,0,non descriptive
answer_the_phone_101.html,30,1,1,0,1,27,3.864197530864198,243,5,10,6,398,89,0,36,21,partially descriptive
answer_the_phone_102.html,28,0,0,0,1,2,2.3728813559322024,59,1,1,1,47,10,0,7,0,non descriptive
answer_the_phone_103.html,31,0,0,0,1,16,7.32,50,1,16,16,122,43,0,16,0,descriptive
answer_the_phone_104.html,6,0,0,0,0,2,1.5111111111111115,45,0,2,2,40,2,0,2,0,null
answer_the_phone_106.html,30,0,0,0,1,182,3.5820895522388048,134,17,18,16,202,22,0,10,0,partially descriptive
answer_the_phone_107.html,31,1,1,0,1,349,2.37974683544304,632,15,40,40,555,77,0,17,0,descriptive
answer_the_phone_108.html,30,0,0,0,1,80,2.7096774193548367,93,16,17,16,178,10,0,6,0,partially descriptive
answer_the_phone_109.html,19,0,0,0,1,67,7.183486238532107,109,31,40,40,190,30,0,35,0,descriptive
answer_the_phone_110.html,33,0,0,0,1,39,3.76756756756756,185,12,16,14,216,40,0,21,0,partially descriptive
answer_the_phone_111.html,29,1,1,0,2,53,12.943661971830979,142,12,22,21,93,75,0,11,0,partially descriptive
answer_the_phone_112.html,12,1,1,0,1,9,18.252525252525277,198,1,18,3,1156,184,0,16,2,partially descriptive
answer_the_phone_113.html,12,0,0,0,0,7,16.291666666666675,72,5,5,5,109,22,0,3,0,non descriptive
answer_the_phone_114.html,24,1,1,0,1,84,2.9681978798586637,283,53,96,76,363,25,0,22,0,descriptive
answer_the_phone_115.html,67,0,0,0,1,62,3.4263157894736755,190,4,26,26,81,97,1,27,0,descriptive
answer_the_phone_116.html,30,0,0,0,1,150,3.597826086956524,92,17,18,17,166,12,0,12,0,partially descriptive
answer_the_phone_117.html,42,0,0,0,1,345,3.8928571428571384,84,8,27,24,97,39,0,15,4,descriptive
answer_the_phone_118.html,27,0,0,0,1,15,3.943820224719098,89,2,6,5,71,105,0,21,0,partially descriptive
answer_the_phone_119.html,16,0,0,0,1,12,8.404255319148932,47,23,27,3,94,8,0,32,22,partially descriptive
answer_the_phone_12.html,103,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
answer_the_phone_120.html,12,0,0,0,0,21,30.59602649006623,151,18,18,18,319,67,0,3,0,non descriptive
answer_the_phone_121.html,25,0,0,0,1,22,3.553846153846152,65,5,13,13,96,144,0,32,0,partially descriptive
answer_the_phone_122.html,23,0,0,0,1,33,2.922330097087378,103,24,27,27,91,37,0,15,0,partially descriptive
answer_the_phone_123.html,5,0,0,0,1,175,2.365591397849461,93,37,41,39,201,5,0,27,0,non descriptive
answer_the_phone_124.html,22,0,0,0,0,30,3.7368421052631597,152,16,18,18,63,38,0,16,0,partially descriptive
answer_the_phone_125.html,19,0,0,0,1,227,21.541484716157225,229,52,56,30,457,149,0,38,0,partially descriptive
answer_the_phone_126.html,59,1,1,0,1,21,1.9130434782608712,92,3,7,7,82,21,0,4,0,non descriptive
answer_the_phone_127.html,35,0,0,0,1,29,3.556521739130433,115,5,10,8,98,28,0,52,36,null
answer_the_phone_128.html,27,0,0,0,0,15,2.5657894736842075,76,2,7,6,65,18,0,10,0,descriptive
answer_the_phone_129.html,31,0,0,0,1,10,3.4351145038168,262,5,11,10,290,23,0,7,0,descriptive
answer_the_phone_13.html,15,0,0,0,1,1,3.9230769230769216,65,0,1,1,78,17,0,25,11,null
answer_the_phone_131.html,14,0,0,0,1,16,2.811594202898553,69,0,6,4,116,8,0,9,0,descriptive
answer_the_phone_132.html,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null
answer_the_phone_133.html,30,0,0,0,1,167,4.186666666666671,150,17,18,17,219,35,0,13,0,partially descriptive
answer_the_phone_134.html,19,1,1,0,1,6,3.5279605263158036,608,4,5,2,231,7,1,3,0,descriptive
answer_the_phone_135.html,11,0,0,0,1,2,7.435897435897434,39,2,3,2,44,3,0,6,0,descriptive
answer_the_phone_136.html,57,0,0,0,1,29,3.1940298507462668,67,5,7,6,53,22,0,10,0,non descriptive
answer_the_phone_137.html,15,0,0,0,1,30,4.725752508361232,299,19,22,21,896,28,0,28,0,non descriptive
answer_the_phone_138.html,16,0,0,0,0,9,22.97560975609756,41,7,12,9,83,41,0,10,0,partially descriptive
answer_the_phone_139.html,33,0,0,0,1,327,3.881720430107524,186,1,7,7,171,25,1,13,0,partially descriptive
answer_the_phone_14.html,36,0,0,0,1,98,2.1481481481481453,108,27,31,31,139,24,0,8,3,null
answer_the_phone_140.html,48,0,0,0,1,11,45.12000000000001,225,4,10,9,207,26,0,10,0,descriptive
answer_the_phone_141.html,23,0,0,0,1,16,2.813953488372093,43,8,11,10,41,53,0,17,0,partially descriptive
answer_the_phone_142.html,12,0,0,0,0,19,25.169354838709662,124,14,14,14,228,119,0,3,0,non descriptive
answer_the_phone_143.html,17,0,0,0,1,40,4.876923076923075,65,8,9,9,121,46,0,33,0,partially descriptive
answer_the_phone_144.html,16,0,0,0,0,11,5.079545454545456,88,17,20,4,142,34,0,3,0,partially descriptive
answer_the_phone_145.html,23,1,1,0,1,62,1.5100671140939614,149,43,50,50,246,133,0,25,0,partially descriptive
answer_the_phone_146.html,4,1,1,0,1,0,13.6837837837838,370,26,27,0,144,85,0,13,0,non descriptive
answer_the_phone_147.html,17,0,0,0,1,0,4.81203007518797,133,0,0,0,117,12,0,50,35,partially descriptive
answer_the_phone_148.html,3,0,0,0,0,38,2.7770270270270263,148,34,38,35,285,35,0,13,0,partially descriptive
answer_the_phone_149.html,18,0,0,0,1,137,3.344444444444443,90,16,16,16,227,23,0,8,0,non descriptive
answer_the_phone_15.html,19,0,0,0,1,74,7.133928571428569,112,31,38,38,189,30,0,33,0,descriptive
answer_the_phone_150.html,4,0,0,0,1,19,2.999999999999997,68,14,17,3,65,10,0,7,1,non descriptive
answer_the_phone_152.html,42,0,0,0,1,233,3.7920792079207932,101,8,37,33,109,51,0,17,4,descriptive
answer_the_phone_153.html,24,0,0,0,1,8,2.0967741935483857,93,3,6,6,365,88,0,14,7,non descriptive
answer_the_phone_154.html,20,0,0,0,1,116,4.0649350649350655,154,64,78,74,162,52,0,12,0,descriptive
answer_the_phone_155.html,18,0,0,0,1,44,5.618421052631578,152,9,9,9,195,30,0,15,3,non descriptive
answer_the_phone_156.html,14,0,0,0,0,3,3.4137483787289122,771,1,2,2,43,21,0,5,0,partially descriptive
answer_the_phone_157.html,16,0,0,0,1,46,2.1637931034482754,348,43,48,40,513,2,0,39,0,non descriptive
answer_the_phone_158.html,15,0,0,0,1,2,1.2800000000000005,25,0,2,2,198,13,0,2,0,non descriptive
answer_the_phone_159.html,36,0,0,0,1,118,3.8705882352941168,85,2,18,18,95,167,0,14,0,partially descriptive
answer_the_phone_16.html,72,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
answer_the_phone_160.html,12,0,0,0,0,27,31.512820512820536,156,19,19,19,318,139,0,3,0,non descriptive
answer_the_phone_161.html,17,0,0,0,1,45,2.3904761904761895,105,3,13,12,76,38,0,7,0,partially descriptive
answer_the_phone_162.html,15,0,0,0,0,2,22.780487804878046,41,3,5,2,75,19,0,6,0,partially descriptive
answer_the_phone_163.html,28,1,1,0,1,23,2.02061855670103,97,4,6,5,223,18,0,10,4,partially descriptive
answer_the_phone_164.html,12,0,0,0,1,28,2.6771653543307057,127,5,12,6,311,6,1,12,0,non descriptive
answer_the_phone_165.html,16,0,0,0,1,13,8.37500000000001,136,7,17,11,607,23,0,4,0,non descriptive
answer_the_phone_166.html,16,0,0,0,1,17,2.743119266055046,218,23,24,16,264,2,0,19,0,non descriptive
answer_the_phone_167.html,32,0,0,0,1,434,2.746666666666664,225,88,88,88,355,21,0,46,0,null
answer_the_phone_168.html,44,0,0,0,1,209,3.7358490566037803,106,14,32,23,110,39,0,18,4,descriptive
answer_the_phone_169.html,6,0,0,0,1,435,1.8909090909090884,110,16,22,21,252,38,0,23,0,non descriptive
answer_the_phone_17.html,15,0,0,0,0,4,24.1025641025641,39,5,7,4,72,16,0,7,0,descriptive
answer_the_phone_170.html,30,0,0,0,1,104,3.8255813953488396,86,17,18,16,175,15,0,6,0,partially descriptive
answer_the_phone_171.html,16,0,0,0,1,44,7.468468468468479,222,15,42,28,1059,129,0,12,0,non descriptive
answer_the_phone_172.html,7,1,1,0,1,28,1.7758620689655162,58,8,9,9,14,44,7,3,0,partially descriptive
answer_the_phone_173.html,20,0,0,0,1,12,12.613636363636381,88,4,6,5,73,27,0,14,0,partially descriptive
answer_the_phone_174.html,21,0,0,0,1,26,4.271794871794868,195,12,19,19,893,44,0,12,0,non descriptive
answer_the_phone_175.html,39,0,0,0,1,26,43.453038674033166,181,21,22,22,164,22,0,6,0,non descriptive
answer_the_phone_176.html,27,1,1,0,1,408,11.338888888888887,180,8,38,35,696,86,0,38,0,non descriptive
answer_the_phone_18.html,21,1,1,0,1,52,45.94767441860459,172,8,21,17,373,71,0,23,3,descriptive
answer_the_phone_19.html,19,1,1,0,0,90,4.775,80,19,62,59,188,66,0,12,0,descriptive
answer_the_phone_2.html,25,1,1,0,1,64,126.8734939759036,166,14,16,16,178,10,0,33,0,null
answer_the_phone_20.html,20,0,0,0,1,49,3.3333333333333317,114,5,18,17,175,43,0,17,0,null
answer_the_phone_21.html,73,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
answer_the_phone_22.html,16,0,0,0,1,15,2.8442211055276356,199,18,19,11,210,2,0,14,0,non descriptive
answer_the_phone_23.html,14,1,1,0,1,4,2.0800000000000014,125,3,4,4,119,12,0,4,0,descriptive
answer_the_phone_24.html,30,0,0,0,1,76,3.2960000000000025,125,17,18,17,225,23,0,9,0,partially descriptive
answer_the_phone_25.html,23,0,0,0,1,1,22.889352818371595,479,1,1,1,584,9,0,5,0,descriptive
answer_the_phone_26.html,3,0,0,0,0,0,4.216666666666665,60,0,9,0,497,5,0,0,0,non descriptive
answer_the_phone_27.html,4,0,0,0,1,102,8.099999999999996,130,13,13,13,76,51,0,7,0,partially descriptive
answer_the_phone_28.html,30,0,0,0,1,163,3.2891566265060255,166,17,22,22,206,25,0,7,0,descriptive
answer_the_phone_29.html,30,0,0,0,1,83,2.6499999999999986,120,15,16,16,169,12,1,6,0,partially descriptive
answer_the_phone_3.html,21,0,0,0,0,14,13.319488817891445,313,11,16,13,406,85,0,19,0,non descriptive
answer_the_phone_30.html,4,0,0,0,0,209,26.585858585858578,198,46,51,50,606,75,0,20,0,non descriptive
answer_the_phone_31.html,26,0,0,0,1,6,12.723577235772352,123,1,4,3,203,36,0,12,0,non descriptive
answer_the_phone_32.html,10,0,0,0,1,218,2.955752212389375,113,47,51,32,358,23,0,8,0,descriptive
answer_the_phone_33.html,36,0,0,0,1,9,33.88709677419354,62,6,10,8,42,41,0,45,0,null
answer_the_phone_34.html,19,0,0,0,1,44,4.51239669421488,121,9,12,12,93,27,0,32,0,partially descriptive
answer_the_phone_35.html,15,0,0,0,1,6,6.681818181818186,66,0,2,2,102,7,0,38,36,partially descriptive
answer_the_phone_36.html,25,0,0,0,1,26,12.898989898989923,99,14,19,19,82,21,0,9,2,non descriptive
answer_the_phone_37.html,21,0,0,0,1,39,4.558333333333338,120,9,12,12,93,6,0,12,0,partially descriptive
answer_the_phone_38.html,16,0,0,0,0,2,23.575,40,2,5,2,74,16,0,6,0,partially descriptive
answer_the_phone_39.html,15,1,1,0,0,11,2.2720000000000016,250,4,5,5,80,13,0,8,0,partially descriptive
answer_the_phone_4.html,110,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
answer_the_phone_40.html,48,0,0,0,1,11,41.66390041493784,241,2,8,7,204,30,0,6,0,descriptive
answer_the_phone_41.html,24,0,0,0,1,12,2.9212598425196807,127,4,10,10,118,90,0,6,0,partially descriptive
answer_the_phone_42.html,18,0,0,0,1,120,3.2000000000000015,95,19,19,19,229,45,0,8,0,non descriptive
answer_the_phone_43.html,6,1,1,0,1,19,1.7032967032967026,91,4,7,5,138,16,0,4,0,partially descriptive
answer_the_phone_44.html,15,0,0,0,1,2,2.1860465116279073,43,0,2,2,259,0,0,1,0,non descriptive
answer_the_phone_45.html,31,1,1,0,1,6,4.377880184331794,217,2,2,2,273,24,0,4,2,descriptive
answer_the_phone_46.html,46,1,1,0,1,46,2.7531645569620316,158,12,17,16,201,18,0,31,4,partially descriptive
answer_the_phone_47.html,34,0,0,0,1,143,3.553672316384178,177,19,20,20,275,31,0,7,0,non descriptive
answer_the_phone_48.html,18,0,0,0,1,144,3.617021276595744,94,19,19,19,245,24,0,8,0,non descriptive
answer_the_phone_49.html,2,0,0,0,0,0,3.4000000000000004,5,0,5,0,16,6,1,1,0,descriptive
answer_the_phone_5.html,14,1,1,0,1,16,11.476014760147603,271,4,12,12,229,112,0,20,4,null
answer_the_phone_50.html,2,0,0,0,0,13,1.3076923076923077,26,3,3,2,11,1,1,1,0,partially descriptive
answer_the_phone_51.html,9,0,0,0,0,2,4.999999999999999,91,2,2,2,77,0,5,3,0,partially descriptive
answer_the_phone_52.html,17,0,0,0,1,14,4.78518518518518,135,0,4,4,129,7,0,44,35,partially descriptive
answer_the_phone_53.html,4,0,0,0,0,209,26.585858585858578,198,46,51,50,606,75,0,20,0,non descriptive
answer_the_phone_54.html,15,0,0,0,1,6,6.476923076923078,65,0,2,2,109,16,0,43,36,partially descriptive
answer_the_phone_55.html,4,0,0,0,0,209,26.585858585858578,198,46,51,50,606,75,0,20,0,non descriptive
answer_the_phone_56.html,30,0,0,0,1,203,3.6138613861386166,101,17,18,17,206,30,0,12,0,partially descriptive
answer_the_phone_57.html,23,0,0,0,1,33,2.8613861386138635,101,24,27,27,89,17,0,19,0,partially descriptive
answer_the_phone_58.html,14,0,0,0,1,10,2.685714285714282,70,0,8,6,109,7,0,9,0,descriptive
answer_the_phone_59.html,13,0,0,0,1,105,45.84375,32,11,13,12,104,2,0,1,0,null
answer_the_phone_6.html,27,0,0,0,1,278,3.059459459459454,185,63,65,46,448,28,0,17,0,descriptive
answer_the_phone_60.html,12,0,0,0,1,15,5.117647058823527,34,2,3,3,13,35,0,13,0,non descriptive
answer_the_phone_61.html,27,0,0,0,1,27,1.695652173913043,23,4,8,8,95,8,0,5,0,descriptive
answer_the_phone_62.html,3,0,0,0,0,24,3.761904761904762,21,1,16,16,46,8,0,5,0,descriptive
answer_the_phone_63.html,9,0,0,0,1,91,2.3055555555555545,144,27,30,30,84,65,0,4,0,partially descriptive
answer_the_phone_64.html,20,1,1,0,1,31,1.935897435897434,78,16,23,23,97,30,0,19,0,partially descriptive
answer_the_phone_65.html,12,0,0,0,0,25,30.6298701298701,154,19,19,19,307,75,0,3,0,non descriptive
answer_the_phone_66.html,5,0,0,0,1,10,5.942477876106208,226,20,24,10,515,8,0,26,2,null
answer_the_phone_67.html,17,0,0,0,0,0,2.0941176470588188,255,0,0,0,96,5,0,10,2,non descriptive
answer_the_phone_68.html,19,0,0,0,1,12,6.6280991735537285,121,3,4,4,113,28,0,19,0,partially descriptive
answer_the_phone_69.html,10,0,0,0,1,188,3.186813186813185,91,43,47,28,312,25,0,7,0,descriptive
answer_the_phone_7.html,36,0,0,0,1,720,4.8601398601398555,143,38,80,80,319,111,0,47,0,partially descriptive
answer_the_phone_70.html,40,0,0,0,1,59,5.9438775510204,196,11,48,43,383,101,0,41,6,partially descriptive
answer_the_phone_71.html,30,1,1,0,1,53,3.909465020576132,243,5,10,6,385,85,0,32,21,partially descriptive
answer_the_phone_72.html,43,0,0,0,2,3,3.1413793103448193,290,8,19,3,144,72,0,48,0,partially descriptive
answer_the_phone_73.html,13,0,0,0,1,15,3.783606557377041,305,11,11,11,774,36,3,38,1,non descriptive
answer_the_phone_74.html,40,0,0,0,1,4,2.009615384615382,104,3,5,4,158,20,1,34,0,partially descriptive
answer_the_phone_75.html,4,0,0,0,1,30,3.3661971830985897,71,9,12,11,61,39,0,6,0,descriptive
answer_the_phone_76.html,62,0,0,0,1,13,16,64,10,10,10,76,6,0,15,0,partially descriptive
answer_the_phone_77.html,48,0,0,0,1,79,8.564245810055876,179,21,24,23,218,61,0,9,2,non descriptive
answer_the_phone_78.html,15,1,1,0,1,84,5.880952380952375,84,29,31,31,191,9,0,12,0,partially descriptive
answer_the_phone_79.html,14,0,0,0,1,12,2.971014492753626,69,0,6,4,115,8,0,9,0,descriptive
answer_the_phone_8.html,27,0,0,0,1,334,2.6575875486381273,257,62,81,62,597,50,0,15,0,descriptive
answer_the_phone_80.html,9,1,1,0,1,757,216.18257261410872,482,93,98,98,722,72,0,18,3,non descriptive
answer_the_phone_81.html,21,0,0,0,0,15,12.017064846416444,293,10,15,12,376,25,0,12,0,non descriptive
answer_the_phone_82.html,20,0,0,0,1,70,45.828828828828804,222,57,59,59,174,57,0,13,0,partially descriptive
answer_the_phone_83.html,26,1,1,0,1,6,35.14965986394557,147,19,23,3,265,93,0,12,0,non descriptive
answer_the_phone_84.html,8,0,0,0,1,7,12.515625,64,2,4,4,17,23,0,26,0,partially descriptive
answer_the_phone_85.html,48,0,0,0,1,5,44.49327354260088,223,1,4,3,197,8,0,2,0,non descriptive
answer_the_phone_86.html,1,0,0,0,0,6,2.947368421052631,19,0,4,3,49,7,0,0,0,partially descriptive
answer_the_phone_87.html,16,0,0,0,1,43,2.295731707317065,328,42,44,36,495,2,0,38,0,non descriptive
answer_the_phone_88.html,10,0,0,0,0,39,3.0320000000000022,250,23,27,27,277,8,2,18,0,non descriptive
answer_the_phone_89.html,16,0,0,0,0,9,24.15384615384615,39,6,12,9,79,28,0,5,0,descriptive
answer_the_phone_9.html,27,0,0,0,1,461,2.789090909090898,275,75,90,71,564,45,0,15,0,descriptive
answer_the_phone_90.html,17,0,0,0,1,5,6.222222222222218,45,0,4,4,424,35,0,2,0,non descriptive
answer_the_phone_91.html,14,0,0,0,1,1,2.186666666666665,75,1,2,1,52,19,0,25,1,partially descriptive
answer_the_phone_92.html,9,1,1,0,1,0,1.1984732824427469,131,2,17,0,97,1,45,1,0,non descriptive
answer_the_phone_93.html,26,1,1,0,1,75,2.1466666666666665,75,3,10,10,236,11,0,8,4,partially descriptive
answer_the_phone_94.html,7,1,1,0,1,2,2.6292134831460667,89,2,5,2,55,44,0,2,0,partially descriptive
answer_the_phone_95.html,17,0,0,0,1,7,6.452380952380946,42,0,6,6,364,18,0,2,0,non descriptive
answer_the_phone_96.html,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,null
answer_the_phone_97.html,40,0,0,0,1,27,38.96756756756756,185,26,33,17,116,18,0,11,4,non descriptive
answer_the_phone_98.html,17,0,0,0,0,12,1.999999999999999,42,14,18,3,33,26,0,1,0,non descriptive
answer_the_phone_99.html,25,1,1,0,1,0,3.583333333333334,48,0,0,0,89,25,0,15,0,non descriptive
bake_parmesan_turkey_meatballs_0.html,41,0,0,0,1,282,1.8477366255144063,243,11,30,29,175,40,0,27,3,descriptive
bake_parmesan_turkey_meatballs_1.html,35,0,0,0,1,58,2.510344827586208,145,17,26,9,280,11,2,5,0,descriptive
bake_parmesan_turkey_meatballs_10.html,36,0,0,0,1,82,4.068627450980391,102,14,19,18,123,22,0,5,0,descriptive
bake_parmesan_turkey_meatballs_11.html,27,0,0,0,1,886,2.2160804020100446,199,66,126,124,246,62,0,55,0,descriptive
bake_parmesan_turkey_meatballs_110.html,36,0,0,0,1,137,1.5733333333333341,75,19,25,18,144,33,0,8,0,descriptive
bake_parmesan_turkey_meatballs_111.html,38,0,0,0,1,35,15.395833333333332,48,1,6,4,171,24,0,19,6,partially descriptive
bake_parmesan_turkey_meatballs_112.html,26,0,0,0,1,75,1.9876543209876552,81,4,17,15,84,47,0,19,0,descriptive
bake_parmesan_turkey_meatballs_119.html,8,0,0,0,0,270,1.9960784313725448,255,47,84,75,184,93,0,47,0,descriptive
bake_parmesan_turkey_meatballs_12.html,34,1,1,0,1,6,3.1040000000000023,125,0,2,2,423,0,0,1,0,descriptive
bake_parmesan_turkey_meatballs_120.html,27,0,0,0,1,282,3.079787234042553,188,61,72,53,521,43,0,18,0,descriptive
bake_parmesan_turkey_meatballs_121.html,39,1,1,0,1,88,36.347826086956516,92,25,53,27,351,9,0,35,17,descriptive
bake_parmesan_turkey_meatballs_122.html,41,0,0,0,0,60,2.85263157894737,95,2,59,56,139,109,0,11,0,descriptive
bake_parmesan_turkey_meatballs_123.html,33,0,0,0,1,471,2.4939024390243865,164,25,50,50,177,70,0,37,0,descriptive
bake_parmesan_turkey_meatballs_124.html,39,0,0,0,1,373,2.556862745098033,255,14,92,89,427,126,0,22,0,descriptive
bake_parmesan_turkey_meatballs_125.html,19,0,0,0,1,14,7.399999999999999,45,8,10,10,55,8,1,13,6,non descriptive
bake_parmesan_turkey_meatballs_126.html,33,0,0,0,1,42,2.244897959183671,98,4,15,15,191,33,3,11,0,descriptive
bake_parmesan_turkey_meatballs_127.html,19,0,0,0,1,18,1.6565656565656575,99,10,14,14,143,33,0,14,3,descriptive
bake_parmesan_turkey_meatballs_128.html,24,0,0,0,1,220,1.7969924812030114,133,9,80,78,643,94,0,19,0,descriptive
bake_parmesan_turkey_meatballs_129.html,15,0,0,0,1,100,2.211111111111109,90,16,24,23,201,39,0,19,3,null
bake_parmesan_turkey_meatballs_13.html,14,0,0,0,0,279,2.0237154150197574,253,47,90,81,186,92,0,47,0,descriptive
bake_parmesan_turkey_meatballs_133.html,27,0,0,0,1,85,2.270531400966188,207,32,68,28,758,44,0,23,0,descriptive
bake_parmesan_turkey_meatballs_137.html,36,1,1,0,1,173,4.929577464788726,213,16,49,49,499,64,0,1,0,non descriptive
bake_parmesan_turkey_meatballs_14.html,32,0,0,0,1,614,2.775862068965513,174,28,48,48,147,144,0,17,0,descriptive
bake_parmesan_turkey_meatballs_140.html,32,0,0,0,1,47,2.4999999999999996,94,10,19,19,451,20,0,32,0,descriptive
bake_parmesan_turkey_meatballs_141.html,26,0,0,0,1,166,2.6399999999999975,100,22,40,38,150,59,0,28,0,descriptive
bake_parmesan_turkey_meatballs_142.html,40,1,1,0,1,117,19.270833333333325,48,3,10,10,81,7,0,13,0,descriptive
bake_parmesan_turkey_meatballs_143.html,34,0,0,0,1,1223,2.07913669064748,139,56,87,81,110,47,0,42,0,descriptive
bake_parmesan_turkey_meatballs_144.html,30,0,0,0,1,1574,11.213333333333319,150,38,64,60,140,59,0,49,1,descriptive
bake_parmesan_turkey_meatballs_145.html,22,0,0,0,1,492,8.661417322834648,127,12,72,70,172,75,0,17,2,descriptive
bake_parmesan_turkey_meatballs_146.html,39,0,0,0,1,562,2.87301587301587,126,16,64,64,159,69,0,26,0,descriptive
bake_parmesan_turkey_meatballs_15.html,34,0,0,0,1,4,2.4657534246575357,146,17,19,2,265,11,2,4,0,descriptive
bake_parmesan_turkey_meatballs_16.html,22,0,0,0,1,267,165.4413646055442,469,65,111,81,756,6,0,73,0,descriptive
bake_parmesan_turkey_meatballs_160.html,34,0,0,0,1,320,1.9299363057324839,157,44,88,88,172,74,0,24,0,descriptive
bake_parmesan_turkey_meatballs_161.html,27,0,0,0,1,494,2.2596685082872923,181,2,43,36,133,81,0,27,0,descriptive
bake_parmesan_turkey_meatballs_162.html,31,0,0,0,1,200,1.9259259259259267,54,8,51,50,79,53,0,29,0,descriptive
bake_parmesan_turkey_meatballs_163.html,23,0,0,0,1,70,8.19409282700422,237,0,14,13,140,36,0,42,0,partially descriptive
bake_parmesan_turkey_meatballs_164.html,61,0,0,0,1,59,2.201298701298698,154,14,18,11,78,17,0,5,0,descriptive
bake_parmesan_turkey_meatballs_165.html,26,0,0,0,1,459,3.041237113402058,97,41,71,69,149,29,0,41,0,descriptive
bake_parmesan_turkey_meatballs_166.html,35,0,0,0,1,413,2.870967741935482,93,20,39,36,81,25,0,17,0,descriptive
bake_parmesan_turkey_meatballs_167.html,33,0,0,0,1,167,2.455696202531648,79,23,29,29,136,31,0,10,0,descriptive
bake_parmesan_turkey_meatballs_168.html,12,0,0,0,1,14,3.4545454545454564,88,4,6,6,124,13,0,7,0,null
bake_parmesan_turkey_meatballs_17.html,37,0,0,0,1,597,11.450867052023114,173,15,27,27,310,44,0,17,4,descriptive
bake_parmesan_turkey_meatballs_18.html,24,0,0,0,1,484,2.5420560747663496,214,72,100,100,432,76,2,32,0,descriptive
bake_parmesan_turkey_meatballs_19.html,20,0,0,0,1,5424,4.593220338983051,118,126,149,146,140,32,0,16,0,descriptive
bake_parmesan_turkey_meatballs_2.html,21,0,0,0,1,81,13.050000000000002,40,3,22,21,219,24,0,17,6,descriptive
bake_parmesan_turkey_meatballs_20.html,17,0,0,0,1,0,4.0497512437811,201,5,85,0,275,1,0,9,0,non descriptive
bake_parmesan_turkey_meatballs_21.html,21,0,0,0,1,96,2.8043478260869583,138,12,16,16,157,41,0,24,14,descriptive
bake_parmesan_turkey_meatballs_22.html,17,0,0,0,1,0,4.010928961748625,183,5,77,0,251,1,0,9,0,non descriptive
bake_parmesan_turkey_meatballs_3.html,26,0,0,0,1,234,1.8539325842696608,178,50,72,62,260,82,0,48,14,descriptive
bake_parmesan_turkey_meatballs_30.html,34,0,0,0,1,89,2.567164179104478,134,10,35,34,174,100,0,10,0,null
bake_parmesan_turkey_meatballs_31.html,24,0,0,0,1,302,165.51470588235293,476,65,115,85,784,6,0,73,0,descriptive
bake_parmesan_turkey_meatballs_32.html,25,0,0,0,1,798,2.0975609756097575,82,14,26,26,94,66,0,18,0,descriptive
bake_parmesan_turkey_meatballs_33.html,18,0,0,0,0,80,3.280991735537187,121,24,32,30,47,20,0,25,0,descriptive
bake_parmesan_turkey_meatballs_34.html,36,1,1,0,1,34,3.641025641025637,117,16,19,19,203,20,0,1,0,descriptive
bake_parmesan_turkey_meatballs_35.html,47,0,0,0,1,86,2.9679487179487136,156,19,29,29,243,38,14,20,0,descriptive
bake_parmesan_turkey_meatballs_36.html,28,0,0,0,1,320,2.0225563909774444,133,30,50,50,140,46,0,38,12,descriptive
bake_parmesan_turkey_meatballs_37.html,36,1,1,0,1,33,3.6434782608695584,115,15,18,18,190,17,0,1,0,descriptive
bake_parmesan_turkey_meatballs_38.html,38,0,0,0,1,240,2.642105263157895,190,10,111,109,185,155,0,23,0,descriptive
bake_parmesan_turkey_meatballs_39.html,18,1,1,0,1,97,36.01895734597145,211,63,65,22,477,13,0,101,39,descriptive
bake_parmesan_turkey_meatballs_4.html,41,0,0,0,1,55,22.139423076923084,208,14,24,16,402,6,0,42,12,descriptive
bake_parmesan_turkey_meatballs_40.html,35,0,0,0,1,480,2.662686567164178,335,159,169,162,243,15,0,69,0,descriptive
bake_parmesan_turkey_meatballs_41.html,18,1,1,0,1,98,34.75877192982459,228,65,67,22,526,24,0,104,39,descriptive
bake_parmesan_turkey_meatballs_44.html,18,0,0,0,1,74,2.3561643835616457,73,15,35,35,181,58,0,41,0,descriptive
bake_parmesan_turkey_meatballs_48.html,25,1,1,0,1,153,180.06049822064062,281,24,46,46,403,20,0,63,0,non descriptive
bake_parmesan_turkey_meatballs_49.html,101,1,1,0,1,0,1.5833333333333335,12,0,0,0,102,0,0,0,0,non descriptive
